feature,p_value_weight,XGBoost_importance_pct,LightGBM_importance_pct,CatBoost_importance_pct,XGBoost_perm_pct,linear_coef_pct,correlation_pct,avg_importance_pct
SNOO_424720A_3,0.17648384178309445,0.6091447,0.8287292817679558,3.0486636754821834,204.88210419581577,0.22843873888280072,0.0041726810314855235,34.933542210105465
SNOO_111140A_1,1.0,4.7226105,0.5524861878453038,0.477568251437192,168.06204207987932,0.0039008492386239046,0.016507180761394485,28.972519170465777
SNOO_028640A_1,1.0,3.604434,0.0,0.0,130.10150640166853,0.005454722283507936,0.012312036734106344,22.287284529008804
SNOO_037720A_2,0.6666935921268903,5.1159153,0.0,0.0,54.4525734545797,0.07474782170469918,0.006308663105232578,9.941590872975256
SNOO_514440_2,1.0,1.1950538,3.867403314917127,0.7723280913391107,41.91028053618066,0.1908101124261086,0.011222660624744482,7.991183088554904
SNOO_512200_1,1.0,0.9195525,0.5524861878453038,0.0,41.92343507331351,0.014339322179775718,0.008797621665855801,7.236435118336796
SNOO_422580A_1,0.418689567174644,5.0244346,0.0,0.0,34.95618373622071,0.0004466879520637565,0.0017248862672540317,6.663798312822972
SNOO_547190_1,1.0,2.280819,0.5524861878453038,0.03047063226061509,34.84283400851409,0.13653137300958734,0.008024745336711247,6.3085276476958825
SNOO_305830A_1,0.603503382709074,1.1370845,0.0,0.0,27.52826635424887,0.026332707919449486,0.004365182006598338,4.782674788045877
SNOO_529730_1,0.6859925907749468,0.1603642,0.0,0.0,28.031352596908665,0.06784715763744495,0.007044928622572608,4.71110147981219
SNOO_099300A_2,0.7208427174666352,2.3247747,0.0,0.0,22.959871286266083,0.004073319128799351,0.008124632732703446,4.216140663375675
SNOO_514350_3,1.0,0.41582194,0.0,0.01645801106149395,24.32086490459226,0.09419489092644458,0.0015228439246218017,4.141477098368604
SNOO_649840_1,0.5831829720958265,0.8343357,0.0,0.0,23.847754377657132,0.061033588917743964,0.005111037597911943,4.1247057814915165
SNOO_122480A_2,1.0,0.81146586,0.0,0.0,22.701100791866864,0.006517223353974801,0.011851663879251732,3.9218225897522063
SNOO_521910_1,1.0,0.15737167,0.0,0.9056735434185319,21.920825616379975,0.14209098329027323,0.0065614060571828154,3.855420536525612
SNOO_511110_2,0.18796443912563376,1.4044507,0.0,0.0,19.18333473865799,0.0005622839785356328,0.0020132897645900507,3.4317268278974393
SNOO_106200A_2,0.3622907431609885,0.18269145,0.0,0.0,19.07117947308156,0.0008187949301490507,0.0005050503498889901,3.209199128874832
SNOO_410410A_1,0.9434747246660808,0.7033724,0.0,0.0,18.041353009244176,0.12324961927321042,0.006770327914693491,3.145790895885424
